iter	RMSE
270	2.22624109
271	2.225692559
272	2.224079415
273	2.22346028
274	2.222460205
275	2.22102295
276	2.220096406
277	2.218528462
278	2.216882835
279	2.21482889
280	2.213428548
281	2.212757256
282	2.212065367
283	2.210375659
284	2.208065701
285	2.206097304
286	2.205181199
287	2.203425801
288	2.202200301
289	2.20149546
290	2.199805422
291	2.198299083
292	2.19731467
293	2.19666651
294	2.196092826
295	2.195607988
296	2.194130811
297	2.192992471
298	2.191221982
299	2.190495295
300	2.189559433
301	2.188574928
302	2.187945325
303	2.187163826
304	2.185612687
305	2.182836494
306	2.181731822
307	2.180659803
308	2.179796467
309	2.178050669
310	2.177565044
311	2.176764114
312	2.175151306
313	2.173717497
314	2.172056541
315	2.170811047
316	2.169035908
317	2.16732477
318	2.166046765
319	2.165180807
320	2.162477349
321	2.161235203
322	2.160479679
323	2.159494394
324	2.159040695
325	2.158073599
326	2.15565884
327	2.154826793
328	2.154442914
329	2.15357192
330	2.151802663
331	2.150789135
332	2.150087423
333	2.148687311
334	2.147326764
335	2.146040249
336	2.144594848
337	2.143378733
338	2.142293063
339	2.141563776
340	2.140335654
341	2.139188381
342	2.138409881
343	2.137477413
344	2.136828403
345	2.135143227
346	2.134115889
347	2.132279316
348	2.131164166
349	2.129317214
350	2.12823362
351	2.127360489
352	2.126255203
353	2.124549363
354	2.123996487
355	2.123026966
356	2.121311452
357	2.120533944
358	2.119825637
359	2.119471748
360	2.118945236
361	2.118250096
362	2.116978869
363	2.116214393
364	2.114855561
365	2.112859865
366	2.112334582
367	2.1115935
368	2.110507733
369	2.10897
370	2.107894585
371	2.106762422
372	2.105648329
373	2.104608637
374	2.103715349
375	2.102809398
376	2.101560253
377	2.1010642
378	2.099975442
379	2.099644461
380	2.098940996
381	2.097928079
382	2.097197607
383	2.095367957
384	2.093468413
385	2.092833271
386	2.09200703
387	2.091195797
388	2.090151067
389	2.089554608
390	2.08863029
391	2.087009714
392	2.086364708
393	2.085157479
394	2.084349235
395	2.083367779
396	2.082125154
397	2.081423513
398	2.080184908
399	2.079285527
400	2.078514957
401	2.077225073
402	2.076388459
403	2.07497725
404	2.073565973
405	2.072983087
406	2.072182092
407	2.07092289
408	2.069603132
409	2.068798756
410	2.068290822
411	2.067351679
412	2.066433422
413	2.065072902
414	2.06422731
415	2.062235593
416	2.061839557
417	2.060757829
418	2.059281912
419	2.058661559
420	2.057480874
421	2.056920777
422	2.055921921
423	2.054565458
424	2.053967331
425	2.053376411
426	2.052411929
427	2.051083432
428	2.049972367
429	2.04850669
430	2.047895011
431	2.047269741
432	2.046129918
433	2.04530548
434	2.043753709
435	2.042507377
436	2.041439121
437	2.040648224
438	2.039557126
439	2.038442581
440	2.037508652
441	2.036313226
442	2.035539089
443	2.034340043
444	2.033628344
445	2.033481102
446	2.032312394
447	2.031238321
448	2.030159458
449	2.028904277
450	2.027888817
451	2.027132606
452	2.026398633
453	2.025594274
454	2.024462188
455	2.023033528
456	2.022268211
457	2.021733893
458	2.021135939
459	2.020054848
460	2.019424376
461	2.017943879
462	2.017337715
463	2.016515239
464	2.015519103
465	2.014535334
466	2.01338425
467	2.012761481
468	2.0122321
469	2.010893679
470	2.010206193
471	2.009583415
472	2.009033211
473	2.008423279
474	2.007652516
475	2.007192903
476	2.006652289
477	2.005836812
478	2.005045128
479	2.004778612
480	2.003808153
481	2.003004456
482	2.002483105
483	2.00107175
484	1.999800968
485	1.998791084
486	1.998323509
487	1.997496086
488	1.996677222
489	1.995468692
490	1.994459626
491	1.993844783
492	1.992863912
493	1.991961212
494	1.990834016
495	1.990505256
496	1.98964079
497	1.988757702
498	1.988305475
499	1.987239795
500	1.986522471
501	1.98587264
502	1.98513553
503	1.983693688
504	1.983048573
505	1.98188804
506	1.981258653
507	1.980454702
508	1.979977995
509	1.979139044
510	1.978382124
511	1.977583181
512	1.976769627
513	1.97625302
514	1.975258005
515	1.973723374
516	1.973010952
517	1.97189179
518	1.971127231
519	1.970369096
520	1.970166506
521	1.969459319
522	1.968281466
523	1.967671103
524	1.966847113
525	1.966602962
526	1.965442472
527	1.965216414
528	1.964532281
529	1.962981848
530	1.962452834
531	1.961700328
532	1.960804936
533	1.959981024
534	1.958769195
535	1.957725171
536	1.956860951
537	1.956247366
538	1.955326232
539	1.954679021
540	1.953998098
541	1.953424086
542	1.952908272
543	1.95255528
544	1.952282332
545	1.951348959
546	1.950230482
547	1.949695277
548	1.948707714
549	1.947626916
550	1.947112988
551	1.946623985
552	1.946161338
553	1.945862806
554	1.945177007
555	1.944871343
556	1.94419329
557	1.943358826
558	1.94271861
559	1.942108562
560	1.941514547
561	1.940612352
562	1.939561606
563	1.938751621
564	1.938120249
565	1.937338214
566	1.936570231
567	1.936138968
568	1.935756713
569	1.93514616
570	1.934245852
571	1.933867485
572	1.932997147
573	1.932099041
574	1.93150121
575	1.930046362
576	1.929652763
577	1.929073133
578	1.927890151
579	1.927275637
580	1.926810223
581	1.925902658
582	1.924314743
583	1.923844836
584	1.923130878
585	1.922444563
586	1.922112868
587	1.921609879
588	1.920902692
589	1.919567803
590	1.919018754
591	1.918404986
592	1.917776327
593	1.917588226
594	1.917150959
595	1.916217676
596	1.915584581
597	1.914800522
598	1.914076971
599	1.913718033
600	1.913288835
601	1.912594668
602	1.912231912
603	1.911570926
604	1.910685573
605	1.909862447
606	1.909250251
607	1.908467063
608	1.907671849
609	1.906855863
610	1.906412157
611	1.906021122
612	1.905334284
613	1.904411801
614	1.903782337
615	1.903547814
616	1.903432291
617	1.903261096
618	1.902271485
619	1.901493567
620	1.900855975
621	1.900094237
622	1.899846858
623	1.899224791
624	1.898481894
625	1.897492165
626	1.896939986
627	1.896439309
628	1.895691291
629	1.895120703
630	1.894610942
631	1.893513814
632	1.893004455
633	1.892411174
634	1.891883005
635	1.891659725
636	1.890986981
637	1.88990038
638	1.889217054
639	1.888390954
640	1.887066338
641	1.88662487
642	1.886028039
643	1.885165188
644	1.884649736
645	1.883635789
646	1.883128699
647	1.882847308
648	1.882502614
649	1.881840447
650	1.881146754
651	1.880725704
652	1.87991171
653	1.879620891
654	1.878161888
655	1.877813635
656	1.877178967
657	1.876449217
658	1.87570855
659	1.875199952
660	1.874670417
661	1.874212413
662	1.873559479
663	1.872941188
664	1.872539477
665	1.872020172
666	1.871504965
667	1.870987012
668	1.870489629
669	1.869371767
670	1.868734333
671	1.868397704
672	1.867813149
673	1.866851324
674	1.866179435
675	1.865862129
676	1.865443759
677	1.864763429
678	1.864054224
679	1.863192834
680	1.861905085
681	1.861373267
682	1.860464838
683	1.859846084
684	1.859392366
685	1.858708495
686	1.85810006
687	1.857786631
688	1.857385836
689	1.857063567
690	1.856617296
691	1.855642308
692	1.855156297
693	1.854767684
694	1.85413385
695	1.853234058
696	1.852534738
697	1.851527612
698	1.850796773
699	1.850030346
700	1.849871204
701	1.849248088
702	1.848646094
703	1.848115386
704	1.848030128
705	1.847250512
706	1.846638596
707	1.846132478
708	1.845291002
709	1.844695053
710	1.844066982
711	1.843371908
712	1.842940629
713	1.842139128
714	1.841949148
715	1.841741907
716	1.841490422
717	1.840724218
718	1.839898111
719	1.839168352
720	1.838453649
721	1.837934359
722	1.837395789
723	1.837045739
724	1.836515606
725	1.83561194
726	1.834815159
727	1.83422263
728	1.833484174
729	1.832980029
730	1.83180678
731	1.831211163
732	1.830460862
733	1.829813001
734	1.82936874
735	1.828821965
736	1.828147415
737	1.827590553
738	1.827039047
739	1.826198449
740	1.825843015
741	1.825025052
742	1.824386086
743	1.823691278
744	1.823210663
745	1.822588074
746	1.821770134
747	1.821304332
748	1.820540937
749	1.819610515
750	1.818982479
751	1.818411302
752	1.817594085
753	1.816788487
754	1.816315067
755	1.81534344
756	1.814541382
757	1.813887692
758	1.813187995
759	1.812695963
760	1.811747791
761	1.811108837
762	1.810654442
763	1.809811188
764	1.809345869
765	1.808788341
766	1.808568999
767	1.808183165
768	1.807632618
769	1.806421019
770	1.805754986
771	1.805264793
772	1.804792985
773	1.80449714
774	1.803609404
775	1.803006754
776	1.802331482
777	1.801476543
778	1.800647871
779	1.799874177
780	1.799427478
781	1.798658537
782	1.798024187
783	1.797367788
784	1.796746174
785	1.796193872
786	1.79551883
787	1.795143914
788	1.794586768
789	1.794025676
790	1.793437934
791	1.79256675
792	1.791865325
793	1.791409585
794	1.790930036
795	1.790488848
796	1.78996798
797	1.789347708
798	1.78887879
799	1.788392915
800	1.787466006
801	1.787282751
802	1.786957285
803	1.786399392
804	1.785886329
805	1.785390705
806	1.785127784
807	1.784307265
808	1.783689343
809	1.783110614
810	1.782442942
811	1.781589934
812	1.781119404
813	1.780900179
814	1.780139031
815	1.779564043
816	1.778999105
817	1.778476653
818	1.778003331
819	1.777602569
820	1.776940719
821	1.776095902
822	1.77554523
823	1.775056655
824	1.7746529
825	1.774385788
826	1.773931798
827	1.77351484
828	1.772669301
829	1.772309491
830	1.771750159
831	1.770738201
832	1.77039627
833	1.770181639
834	1.769055184
835	1.768100138
836	1.767476635
837	1.766622105
838	1.766355873
839	1.76611425
840	1.765281633
841	1.765069624
842	1.764358371
843	1.763762879
844	1.763161143
845	1.76253487
846	1.762108072
847	1.761570849
848	1.760913179
849	1.760407352
850	1.76034734
851	1.759792822
852	1.759374048
853	1.75884727
854	1.758211113
855	1.758041615
856	1.757280063
857	1.756996009
858	1.756325275
859	1.755562488
860	1.754568365
861	1.753469961
862	1.753060137
863	1.752559906
864	1.752386
865	1.751978462
866	1.751435836
867	1.75075902
868	1.750285781
869	1.749741685
870	1.74936374
871	1.748863282
872	1.74829707
873	1.747439004
874	1.7467051
875	1.746080491
876	1.745653237
877	1.745238853
878	1.745165466
879	1.744352929
880	1.743906225
881	1.743861928
882	1.74376445
883	1.743281754
884	1.742661727
885	1.741939315
886	1.74115441
887	1.740527177
888	1.739638499
889	1.739022998
890	1.738248491
891	1.737670394
892	1.73700329
893	1.736211398
894	1.735745627
895	1.735446563
896	1.734881912
897	1.734211614
898	1.733627626
899	1.732872768
900	1.732576809
901	1.732528742
902	1.731985477
903	1.731687239
904	1.731181454
905	1.73059057
906	1.730204579
907	1.729156035
908	1.728466798
909	1.728032231
910	1.726918555
911	1.726534415
912	1.72589939
913	1.725609533
914	1.724808182
915	1.724048998
916	1.723576265
917	1.723033749
918	1.72241583
919	1.721812922
920	1.721298642
921	1.720753649
922	1.720114862
923	1.719619897
924	1.719231711
925	1.718396745
926	1.717912457
927	1.717360621
928	1.717033166
929	1.716562856
930	1.716015209
931	1.715721461
932	1.715267975
933	1.71477382
934	1.71421209
935	1.713791965
936	1.713256975
937	1.712805454
938	1.712109887
939	1.711576048
940	1.710908744
941	1.710596881
942	1.710055193
943	1.709648897
944	1.709072401
945	1.708505296
946	1.70779036
947	1.707397161
948	1.706865584
949	1.706074173
950	1.705498833
951	1.704792542
952	1.704018149
953	1.70316505
954	1.70281914
955	1.702531421
956	1.701917427
957	1.701557575
958	1.700837926
959	1.700027971
960	1.699791962
961	1.69948236
962	1.698761065
963	1.697873691
964	1.697262039
965	1.696820225
966	1.69619622
967	1.695530115
968	1.695161891
969	1.694497483
970	1.693903529
971	1.693024949
972	1.692275909
973	1.691951668
974	1.691560525
975	1.690858597
976	1.6902116
977	1.689331558
978	1.68830229
979	1.687507403
980	1.686674481
981	1.686085115
982	1.685569222
983	1.684962802
984	1.684401399
985	1.684012078
986	1.683422282
987	1.682970864
988	1.682362551
989	1.681756923
990	1.681021365
991	1.680491678
992	1.679857386
993	1.678709156
994	1.678249351
995	1.677927879
996	1.677406856
997	1.676939643
998	1.676263158
999	1.675763248
